Angle_deg,Distance_mm,Intensity
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
173.15,1247,224
173.94,2120,213
174.74,2151,211
175.53,1340,220
176.33,1340,226
177.12,2166,214
177.92,2198,213
178.71,2494,213
179.51,2509,214
180.30,2525,214
181.10,2229,211
181.89,2260,212
192.19,2447,218
192.99,2478,221
193.78,2494,220
194.58,2525,217
195.38,2556,218
196.18,2572,218
196.97,2603,219
197.77,2634,219
198.57,2650,214
199.37,1995,211
200.16,1995,122
200.96,2759,217
201.72,2805,220
202.52,1886,215
203.31,2120,220
204.11,2073,215
204.91,2104,227
205.70,2104,225
206.50,2104,225
207.29,2088,225
208.09,2088,227
208.89,2088,228
209.68,2088,228
210.48,2073,228
211.27,2073,229
212.06,2073,227
212.84,2073,229
213.63,2073,231
214.42,2057,231
215.20,2073,228
215.99,2073,229
216.77,2073,230
217.56,2073,231
218.35,2073,229
219.13,2073,229
219.92,2073,230
220.72,2073,230
221.51,2073,229
222.31,2073,230
223.10,2073,230
223.89,2088,229
224.69,2088,229
225.48,2088,229
226.28,2088,229
227.07,2104,229
227.86,2104,228
228.66,2104,229
229.45,2120,225
230.24,2120,225
231.05,2135,225
231.85,2151,224
232.66,2151,222
233.47,2166,221
234.27,2166,222
235.08,2135,217
235.88,2182,222
236.69,2198,231
237.50,2930,219
238.30,2198,193
239.11,2198,213
239.90,2977,217
240.69,2992,222
241.47,2992,222
242.26,3024,222
243.05,3055,220
243.83,3070,215
244.62,2961,213
245.40,3101,216
246.19,3039,212
246.98,3164,219
247.76,3179,219
248.55,1512,216
249.34,1496,219
250.13,1496,218
250.93,2462,180
251.72,2727,220
252.52,2696,229
253.31,2650,221
254.11,2431,210
254.90,2291,222
255.70,2275,229
256.49,2213,226
257.29,2198,226
258.08,2151,222
258.87,2120,227
259.65,2104,226
260.43,2088,225
261.21,2073,227
261.99,2057,228
262.77,2042,215
263.55,1855,216
264.33,1870,214
265.11,1979,226
265.89,1964,227
266.67,1964,226
267.45,2010,221
268.21,2057,214
269.00,1605,229
269.80,1605,234
270.59,1621,222
271.38,4177,200
272.18,4177,215
272.97,3865,197
273.77,4161,218
274.56,4146,218
275.35,4130,216
276.15,4115,214
276.94,4099,206
277.86,4083,217
278.65,4052,158
279.44,4567,221
280.23,4567,226
281.02,3896,221
281.81,2213,225
282.61,2213,233
283.40,2213,231
284.19,2213,234
284.98,2198,232
285.77,2198,231
286.56,2198,232
287.36,2198,233
288.19,2198,233
289.02,2198,233
289.86,2198,233
290.69,2198,230
291.52,2198,219
292.35,1933,217
293.18,1917,219
294.01,1917,218
294.85,1917,216
295.68,1917,214
296.51,2151,216
297.30,2244,234
298.09,2603,217
298.89,2603,233
299.68,2603,224
300.48,1761,220
301.27,1777,219
302.07,2307,213
302.86,2634,225
303.66,2650,230
304.45,2650,228
305.25,2665,229
306.04,2665,229
306.87,2681,227
307.67,2696,229
308.47,2712,227
309.27,2712,225
310.07,2416,213
310.87,2369,217
311.66,2385,219
312.46,2400,215
313.26,2821,223
314.06,2868,225
314.86,3553,215
315.66,3616,224
316.45,3678,224
317.24,3709,221
318.04,1964,221
318.83,1948,221
319.63,5112,216
320.42,5143,222
321.22,5190,223
322.01,5206,220
322.81,5268,213
323.60,4909,220
324.40,3522,220
325.19,3631,215
325.98,3741,216
326.77,3896,215
327.57,4052,214
328.36,4208,220
329.16,4255,224
329.95,4302,227
330.75,4333,226
331.54,4395,225
332.34,4442,224
333.13,4504,225
333.93,4551,222
334.72,4598,224
335.55,4676,225
336.39,4738,224
337.22,2244,220
338.06,2213,227
338.90,2182,227
339.74,2151,227
340.57,2120,225
341.41,2104,226
342.25,2073,226
343.09,2057,225
343.92,2026,223
344.76,2010,224
345.55,1995,223
346.28,1979,222
347.02,1948,222
347.75,1933,221
348.48,1933,218
349.22,2650,218
349.95,2634,221
350.69,2603,220
351.42,2603,221
352.15,2587,218
352.89,2556,217
353.62,2057,215
354.42,2057,215
355.22,1964,214
356.01,2042,215
356.81,1995,215
357.61,1995,214
358.40,1995,215
359.20,2010,215
359.99,2026,216
0.79,2010,215
1.59,1979,213
2.38,1979,213
3.18,1979,212
3.98,2307,211
4.77,1683,212
5.56,1683,215
6.35,1948,211
7.14,2260,211
7.93,2244,213
8.71,2120,210
9.50,1699,215
10.29,1668,184
11.08,1668,212
11.87,1683,221
12.66,1761,213
13.46,1792,217
14.25,1808,218
15.05,1808,212
15.84,1948,216
16.63,1933,218
17.43,1917,217
18.22,1917,218
19.02,1917,218
19.81,1901,218
20.60,1886,217
21.40,1886,215
22.19,1870,216
22.61,1886,214
23.41,1777,212
24.20,1948,193
25.00,1979,213
25.80,2322,217
26.60,2338,221
27.39,2353,211
28.19,2385,217
28.99,2431,212
29.79,3133,223
30.58,3133,225
31.38,3133,222
32.17,3148,224
32.93,3164,223
33.69,3164,227
34.45,3179,224
35.21,3195,225
35.97,3210,224
36.73,3210,223
37.49,3226,223
38.25,3257,224
39.01,3241,217
39.77,3304,158
40.53,3273,119
41.33,3319,142
42.12,3304,148
42.92,3366,109
43.71,3351,129
44.50,3382,142
45.30,3382,119
46.09,3444,151
46.89,3460,216
47.68,3569,228
48.47,3569,228
49.27,3584,224
50.06,3616,211
50.85,3725,145
51.64,3834,216
52.43,3771,225
53.22,3740,222
54.01,3600,217
54.80,3538,216
55.59,3475,216
56.38,2914,221
57.17,2914,213
57.96,2914,214
58.75,1995,229
59.54,1995,232
60.30,2010,233
61.12,2026,230
61.94,2041,232
62.76,2057,230
63.58,2073,232
64.40,2073,229
65.21,2088,231
66.03,2104,232
66.85,2119,232
67.67,2135,232
68.49,2166,233
69.31,2182,231
70.14,2197,232
70.93,2213,230
71.72,2244,229
72.51,2260,229
73.30,2275,228
74.09,2306,227
74.88,2322,228
75.67,2353,224
76.46,2384,228
77.25,2415,227
78.04,2400,229
78.83,2384,225
79.63,2384,227
80.38,2213,219
81.14,2213,226
81.89,2244,222
82.64,2322,225
83.40,2088,224
84.15,2073,229
84.91,2073,231
85.66,2073,231
86.41,2073,229
87.17,2119,216
87.92,2306,231
88.67,2322,229
89.46,2322,233
90.26,2337,229
91.05,2228,224
91.84,2213,229
92.64,2228,229
93.43,2213,219
94.23,2431,213
95.02,2135,142
95.81,2073,129
96.61,2057,145
97.40,2041,106
98.15,2010,119
98.94,1979,106
99.73,328,116
100.52,314,119
101.31,321,145
102.10,324,126
102.90,326,126
103.69,377,138
104.48,352,193
105.27,346,168
106.06,220,211
106.85,220,216
107.61,213,214
108.42,216,210
109.23,1854,210
110.04,247,200
110.85,240,213
111.66,237,217
112.46,235,214
113.27,1652,216
114.08,1667,218
114.89,1948,177
115.70,2010,227
116.51,2010,231
117.30,2026,214
118.09,2384,225
118.89,2369,226
119.68,2353,218
120.47,2104,226
121.27,1309,221
122.06,1324,227
122.86,2275,224
123.65,1418,223
124.44,1418,224
125.24,1449,213
126.03,2010,213
126.86,2213,219
127.65,2182,226
128.43,2166,226
129.22,2166,226
130.01,1745,223
130.79,1745,222
131.58,2119,220
132.36,2104,225
133.15,2057,229
133.94,2057,221
134.72,2337,223
135.51,2400,225
136.31,2384,228
137.12,2369,230
137.92,2353,228
138.73,2353,227
139.53,2337,229
140.34,2337,226
141.14,1153,225
141.95,1153,221
142.75,2306,224
143.56,1636,225
144.36,2260,216
145.17,2291,224
145.97,2291,227
146.77,2291,225
147.56,2275,223
148.36,2275,226
149.16,2260,224
149.95,2275,220
150.75,2275,216
151.54,1169,229
152.34,1667,216
153.14,1667,216
153.93,1995,220
154.73,1995,220
155.53,2010,220
156.33,1995,219
157.13,2275,217
157.93,2275,217
158.73,2275,217
159.53,2275,218
160.32,2275,219
161.12,2275,218
161.92,2275,217
162.72,2306,213
163.52,1932,222
164.32,1932,224
165.12,1932,222
165.92,1714,213
166.73,1714,218
167.53,1963,221
168.33,1995,225
169.13,2057,213
169.94,2353,215
170.74,2088,214
171.54,2384,214
172.34,1246,222
173.15,1246,223
173.95,2135,214
174.74,1371,211
175.54,1340,222
176.33,1340,224
177.13,2182,214
177.93,2197,213
178.73,2493,213
179.52,2509,214
180.32,2525,213
181.12,2556,215
181.92,2556,214
182.71,2571,211
183.51,2306,212
184.27,2618,213
185.09,2634,214
185.91,2540,211
186.73,2447,213
187.55,2384,218
188.37,2353,223
189.18,2369,220
190.00,2384,219
190.82,2400,221
191.64,2431,221
192.46,2447,221
193.28,2478,219
194.11,2493,220
194.90,2525,219
195.68,2556,218
196.47,2571,219
197.26,2602,219
198.04,2634,218
198.83,2665,213
199.61,1979,211
200.40,2743,210
201.19,2758,219
201.97,2805,218
202.76,1885,215
203.55,2119,221
204.35,2073,213
205.14,2119,227
205.94,2104,226
206.74,2104,227
207.54,2088,228
208.33,2088,227
209.13,2088,224
209.93,2073,226
210.73,2073,227
211.52,2073,227
212.32,2073,226
213.07,2073,229
213.86,2073,230
214.65,2073,228
215.44,2073,229
216.23,2057,228
217.02,2057,231
217.81,2057,230
218.60,2073,230
219.39,2073,230
220.18,2073,231
220.97,2073,231
221.76,2073,231
222.55,2073,229
223.34,2073,229
224.14,2088,229
224.93,2088,227
225.73,2088,227
226.52,2088,227
227.32,2104,226
228.11,2104,226
228.91,2104,224
229.70,2119,223
230.50,2119,223
231.29,2135,223
232.08,2150,222
232.90,2150,222
233.72,2166,221
234.54,2166,220
235.36,2135,215
236.18,2197,226
236.99,2197,232
237.81,2930,222
238.63,2197,212
239.45,2197,211
240.27,2976,221
241.09,2992,223
241.88,3008,222
242.63,3023,221
243.38,3054,217
244.13,3054,214
244.88,3070,180
245.63,3117,214
246.39,3023,210
247.14,3164,221
247.89,1652,219
248.64,1496,217
249.39,1496,219
250.14,1496,215
250.93,2462,203
251.72,2727,225
252.51,2680,224
253.30,2587,221
254.09,2415,213
254.88,2291,228
255.68,2260,228
256.47,2213,227
257.26,2182,227
258.05,2150,225
258.84,2104,226
259.63,2104,226
260.42,2088,226
261.24,2073,225
262.06,2041,225
262.88,1854,215
263.70,1854,217
264.52,1932,215
265.33,1963,225
266.15,1948,227
266.97,1979,226
267.79,2041,219
268.61,1621,219
269.43,1605,233
270.22,1621,233
271.03,1636,213
271.83,4130,215
272.64,4192,215
273.45,4161,211
274.25,4145,217
275.06,4130,217
275.86,4114,216
276.67,3272,177
277.48,4099,216
278.28,4083,216
279.09,4582,211
279.88,4566,225
280.67,4566,218
281.46,3896,213
282.25,2213,231
283.04,2213,231
283.83,2213,232
284.63,2213,231
285.42,2197,233
286.21,2197,232
287.00,2197,232
287.79,2197,233
288.58,2197,231
289.37,2197,234
290.19,2197,234
291.00,2197,220
291.82,1916,218
292.64,1932,219
293.45,1916,220
294.27,1916,222
295.08,1901,215
295.90,1901,216
296.72,2181,221
297.53,2244,227
298.35,2602,228
299.14,2602,231
299.93,1776,217
300.73,1776,222
301.52,1776,215
302.31,2633,214
303.10,2633,227
303.90,2649,231
304.69,2665,229
305.48,2665,228
306.27,2680,228
307.07,2680,227
307.86,2696,227
308.62,2711,226
309.41,2711,221
310.21,2384,214
311.00,2368,218
311.79,2384,218
312.59,2805,218
313.38,2836,226
314.18,2898,220
314.97,3569,222
315.76,3647,225
316.56,3693,225
317.35,1963,216
318.18,1948,222
318.97,1963,218
319.76,5112,222
320.55,5158,221
321.34,5190,223
322.13,5236,223
322.93,4909,220
323.72,3522,214
324.51,3522,218
325.30,3678,218
326.09,3802,217
326.88,3943,216
327.67,4099,215
328.47,4208,223
329.26,4270,226
330.06,4317,224
330.86,4363,226
331.66,4410,226
332.45,4473,222
333.25,4519,223
334.05,4582,223
334.85,4644,224
335.64,4691,222
336.44,4769,220
337.58,2228,227
338.37,2197,227
339.17,2166,227
339.96,2135,225
340.75,2119,227
341.54,2088,226
342.34,2057,225
343.13,2041,225
343.92,2010,224
344.71,1994,223
345.51,1979,222
346.30,1963,221
347.13,1948,221
347.86,1948,221
348.60,2665,218
349.33,2633,218
350.07,2618,218
350.80,2618,217
351.54,2587,223
352.27,2556,218
353.01,2088,214
353.74,2026,217
354.48,2057,216
355.21,2057,215
356.00,2493,217
356.80,2478,214
357.59,2026,216
358.39,2026,215
359.19,2057,214
359.98,2010,216
0.78,2041,215
1.57,2384,212
2.37,2010,214
3.17,1994,213
3.96,2306,212
4.76,1683,216
5.52,1667,200
6.31,1979,212
7.10,1963,212
7.89,2026,211
8.68,1885,210
9.47,1683,214
10.26,1683,203
11.05,1667,213
11.84,1698,221
12.63,1792,216
13.42,1792,218
14.21,1807,214
15.04,1823,210
15.81,1932,219
16.59,1932,220
17.36,1916,220
18.13,1916,217
18.91,1916,217
19.68,1901,218
20.46,1885,216
21.23,1870,216
22.00,1870,216
22.78,1792,210
23.55,1792,211
24.34,1963,212
25.13,1963,211
25.93,2337,222
26.72,2337,220
27.51,2400,210
28.31,2415,217
29.10,3117,215
29.90,3132,224
30.69,3132,223
31.48,3148,222
32.28,3163,225
33.07,3163,224
33.86,3179,224
34.65,3179,223
